match_id,SetNo,GameNo,PointNumber,point_idx,perspective,server_is_persp,pts_in_game_for,pts_in_game_against,games_in_set_for,games_in_set_against,sets_for,sets_against,best_of,sets_needed_to_win,is_tiebreak,is_game_point_for,is_game_point_against,is_break_point,ttl_diff,aces_diff,df_diff
2011-wimbledon-1309,1,1,0,1,P1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0
2011-wimbledon-1309,1,1,1,2,P1,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0,0.0
2011-wimbledon-1309,1,1,2,3,P1,1,1,0,0,0,0,0,5,3,0,0,0,0,1,1.0,0.0
2011-wimbledon-1309,1,1,3,4,P1,1,2,0,0,0,0,0,5,3,0,0,0,0,2,1.0,0.0
2011-wimbledon-1309,1,1,4,5,P1,1,2,1,0,0,0,0,5,3,0,0,0,0,1,1.0,0.0
2011-wimbledon-1309,1,1,5,6,P1,1,3,1,0,0,0,0,5,3,0,1,0,0,2,1.0,0.0
2011-wimbledon-1309,1,1,6,7,P1,1,3,2,0,0,0,0,5,3,0,1,0,0,1,1.0,0.0
2011-wimbledon-1309,1,2,7,8,P1,0,4,2,1,0,0,0,5,3,0,0,0,0,2,2.0,0.0
2011-wimbledon-1309,1,2,8,9,P1,0,0,1,1,0,0,0,5,3,0,0,0,0,1,2.0,0.0
2011-wimbledon-1309,1,2,9,10,P1,0,1,1,1,0,0,0,5,3,0,0,0,0,2,2.0,0.0
2011-wimbledon-1309,1,2,10,11,P1,0,1,2,1,0,0,0,5,3,0,0,0,0,1,2.0,0.0
2011-wimbledon-1309,1,2,11,12,P1,0,1,3,1,0,0,0,5,3,0,0,1,0,0,2.0,0.0
2011-wimbledon-1309,1,3,12,13,P1,1,1,4,1,1,0,0,5,3,0,0,0,0,-1,2.0,0.0
2011-wimbledon-1309,1,3,13,14,P1,1,1,0,1,1,0,0,5,3,0,0,0,0,0,2.0,0.0
2011-wimbledon-1309,1,3,14,15,P1,1,1,1,1,1,0,0,5,3,0,0,0,0,-1,2.0,0.0
2011-wimbledon-1309,1,3,15,16,P1,1,2,1,1,1,0,0,5,3,0,0,0,0,0,2.0,0.0
2011-wimbledon-1309,1,3,16,17,P1,1,3,1,1,1,0,0,5,3,0,1,0,0,1,2.0,0.0
2011-wimbledon-1309,1,4,17,18,P1,0,4,1,2,1,0,0,5,3,0,0,0,0,2,2.0,0.0
2011-wimbledon-1309,1,4,18,19,P1,0,0,1,2,1,0,0,5,3,0,0,0,0,1,2.0,0.0
2011-wimbledon-1309,1,4,19,20,P1,0,0,2,2,1,0,0,5,3,0,0,0,0,0,2.0,0.0
2011-wimbledon-1309,1,4,20,21,P1,0,1,2,2,1,0,0,5,3,0,0,0,0,1,2.0,0.0
2011-wimbledon-1309,1,4,21,22,P1,0,2,2,2,1,0,0,5,3,0,0,0,0,2,2.0,0.0
2011-wimbledon-1309,1,4,22,23,P1,0,2,3,2,1,0,0,5,3,0,0,1,0,1,2.0,0.0
2011-wimbledon-1309,1,5,23,24,P1,1,2,4,2,2,0,0,5,3,0,0,0,0,0,2.0,0.0
2011-wimbledon-1309,1,5,24,25,P1,1,0,1,2,2,0,0,5,3,0,0,0,0,-1,2.0,0.0
2011-wimbledon-1309,1,5,25,26,P1,1,0,2,2,2,0,0,5,3,0,0,0,0,-2,2.0,0.0
2011-wimbledon-1309,1,5,26,27,P1,1,1,2,2,2,0,0,5,3,0,0,0,0,-1,2.0,0.0
2011-wimbledon-1309,1,5,27,28,P1,1,1,3,2,2,0,0,5,3,0,0,1,0,-2,2.0,0.0
2011-wimbledon-1309,1,5,28,29,P1,1,2,3,2,2,0,0,5,3,0,0,1,0,-1,2.0,0.0
2011-wimbledon-1309,1,6,29,30,P1,0,2,4,2,3,0,0,5,3,0,0,0,0,-2,2.0,0.0
2011-wimbledon-1309,1,6,30,31,P1,0,0,1,2,3,0,0,5,3,0,0,0,0,-3,2.0,0.0
2011-wimbledon-1309,1,6,31,32,P1,0,1,1,2,3,0,0,5,3,0,0,0,0,-2,2.0,0.0
2011-wimbledon-1309,1,6,32,33,P1,0,2,1,2,3,0,0,5,3,0,0,0,0,-1,2.0,0.0
2011-wimbledon-1309,1,6,33,34,P1,0,2,2,2,3,0,0,5,3,0,0,0,0,-2,1.0,0.0
2011-wimbledon-1309,1,6,34,35,P1,0,3,2,2,3,0,0,5,3,0,1,0,1,-1,1.0,0.0
2011-wimbledon-1309,1,7,35,36,P1,1,4,2,3,3,0,0,5,3,0,0,0,0,0,1.0,0.0
2011-wimbledon-1309,1,7,36,37,P1,1,1,0,3,3,0,0,5,3,0,0,0,0,1,1.0,0.0
2011-wimbledon-1309,1,7,37,38,P1,1,2,0,3,3,0,0,5,3,0,0,0,0,2,1.0,0.0
2011-wimbledon-1309,1,7,38,39,P1,1,2,1,3,3,0,0,5,3,0,0,0,0,1,1.0,0.0
2011-wimbledon-1309,1,7,39,40,P1,1,3,1,3,3,0,0,5,3,0,1,0,0,2,1.0,0.0
2011-wimbledon-1309,1,8,40,41,P1,0,4,1,4,3,0,0,5,3,0,0,0,0,3,1.0,0.0
2011-wimbledon-1309,1,8,41,42,P1,0,0,1,4,3,0,0,5,3,0,0,0,0,2,1.0,0.0
2011-wimbledon-1309,1,8,42,43,P1,0,0,2,4,3,0,0,5,3,0,0,0,0,1,1.0,0.0
2011-wimbledon-1309,1,8,43,44,P1,0,0,3,4,3,0,0,5,3,0,0,1,0,0,1.0,0.0
2011-wimbledon-1309,1,8,44,45,P1,0,1,3,4,3,0,0,5,3,0,0,1,0,1,1.0,0.0
2011-wimbledon-1309,1,8,45,46,P1,0,2,3,4,3,0,0,5,3,0,0,1,0,2,1.0,0.0
2011-wimbledon-1309,1,9,46,47,P1,1,2,4,4,4,0,0,5,3,0,0,0,0,1,1.0,0.0
2011-wimbledon-1309,1,9,47,48,P1,1,1,0,4,4,0,0,5,3,0,0,0,0,2,1.0,0.0
2011-wimbledon-1309,1,9,48,49,P1,1,2,0,4,4,0,0,5,3,0,0,0,0,3,1.0,0.0
2011-wimbledon-1309,1,9,49,50,P1,1,2,1,4,4,0,0,5,3,0,0,0,0,2,1.0,0.0
2011-wimbledon-1309,1,9,50,51,P1,1,3,1,4,4,0,0,5,3,0,1,0,0,3,1.0,0.0
